,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
0,0,de61ef86-d378-49ee-b3e3-4d8121c4b339,RANKED_SOLO_5x5,DIAMOND,II,st68P6_eO-OgDXe_0dAsy2M9aykE3fkceHwCRMamLIkqLc4,르 작,30,86,74,False,False,False,True,,41i9HTkTIV5ACBrNGwBIXCop2RpS6cRfx2KiFj3Wed-O
1,1,2a05d32e-ed6c-4334-8020-a117b773084f,RANKED_SOLO_5x5,DIAMOND,II,feG_pNx3RgPVv07bywZW9QoxY_5t-R_0dzgZitFLrVaLj94,선택을잘못한사람,38,61,68,False,False,False,False,,Dzoxiercy9J8-7V_GK7tVbJuS7MZ6SLxvU79ArqLqLOf
2,2,e1b62197-9c55-469a-9646-a06bcea11431,RANKED_SOLO_5x5,DIAMOND,II,fB5sdxF-tlg6E3HL-yWqARtYWaUS1vOo_uOoyYK7tZcb6O4,치즈볼s,78,134,139,False,False,False,False,,s7TbS_I9UXLs-CJdGZIQ20tVCkD-kF9WdINNtPh4kKm7
3,3,eba35e92-8c3f-4cdc-b0c9-6be9d5dd9c66,RANKED_SOLO_5x5,DIAMOND,II,P6yqqHMH4tiB_H801IN5TRRTWaoITSC9W5l1ESbKLLh_zDU,권종윤,62,280,262,False,False,False,False,,4LxxbAhQMGSJPEGEa5eBIyAOOMtnpLFv0MjiSYt9fcxU
4,4,6cd0f6f3-9c73-4f68-9fe6-690dde796dd2,RANKED_SOLO_5x5,DIAMOND,II,eAhl6tIy8Tv1RUVZ1gzh-n7Gp_OPwT2e2xfoyVLhuEQzUXQ,케키케키케키,60,280,290,False,False,False,False,,4ro-kTfaHlGDipeeKQXUIcUliPfXPuO_ZTBQgO1Hvt36
5,5,0441900d-4d6c-43a2-9577-e0c8b652edc7,RANKED_SOLO_5x5,DIAMOND,II,PCp8lXQpp8nw-Moxxv2GhepA0er41imWmOfBcfV6erGgTLs,도라도라인가,14,102,58,False,False,False,False,,tdM1g8mVy64Z0XwFxdduQ5s1DapPZ9oUcS2-kHOqZHWk
6,6,ef67fc79-5a83-464f-b6b1-3795f2f35eb0,RANKED_SOLO_5x5,DIAMOND,II,es_5PHPQ9GV4L9MPTioeOViudSaxxrq2oFUpOUt-f5ePbW4,호이싯,13,133,129,False,False,False,False,,GLX5NazfWIz-BhfKe42dj5OIGOgG2oft5COb36rquB2M
7,7,4016cab7-c050-4d47-8396-23052f705060,RANKED_SOLO_5x5,DIAMOND,II,avq4KIAS1c_5nGo4eUTunEvVaDLKqsbvLxp4V9R3l-M_E18,군지컬,57,223,201,False,False,False,False,,AdWiUqdZRFglvPZsEUPFNo6CGvKInkgQeuAoBGuIdbvk
8,8,6fa4acd2-601e-445a-b4fd-0d6557d9e2d3,RANKED_SOLO_5x5,DIAMOND,II,KnMb0ob7ID6XtnybWSYJwKoB5qBl_RM2i_D6QVyhma2FZ5w,윤재의현란한무빙,0,76,73,False,False,False,False,,Bat_ofTv3KDbvWB_rxj7q_zWmqChOHNJSMVixMpiuIG9
9,9,1f10eb6c-1094-435f-93a7-886f7f10ccb5,RANKED_SOLO_5x5,DIAMOND,II,-Odmec9iKQEIBrtZRK4G4f_6DsidPb066N2nay_Q-jXp2kU,융태야,18,158,160,False,False,False,False,,A6eseFIxf10EAgoMdz4MIAmvu-If6GSMaYiLhcVx65EQ
10,10,9ad5e304-4e47-47d4-b09c-22a87f914fb1,RANKED_SOLO_5x5,DIAMOND,II,-25sHdLM2l12sCX4QEXYNgiDdBsE4MTOH4pKTzu7h1j6enk,사고하기싫은사람,75,103,84,False,False,False,False,,nCgLPTskBrH_E3hSTcfsM-i531i9jeah-ByvNoa3gM3U
11,11,af4b8a4f-d8d2-4c55-9e52-fe4be7f4b969,RANKED_SOLO_5x5,DIAMOND,II,dhu31Pm_h0is3KYIwtMmEIUNpLzd3T6TnTfLdTDCR3kbSsM,인듕이,60,168,151,False,False,False,False,,I9P2OpoNtWt-vW0oaQDSJWowhVn9d7R6XzOgQXhZDbao
12,12,1fb621c3-b855-44c9-9efb-bd2c5a36e2ae,RANKED_SOLO_5x5,DIAMOND,II,sTlMf00y6EeR-cdmms31mTxwCTxAurgkzl7XLOcgE7khutg,왜 why,30,373,372,False,False,False,False,,7coK0YqEAC7bCCiWsAxqQFtfGqtH6f4_fX-NTPQVYzIL
13,13,37973505-df45-4a85-8187-32660a5002f6,RANKED_SOLO_5x5,DIAMOND,II,fugUrxv7kuLQkc17kTDKmcV1_FTc8IKsVt5hD6LqxrbOi5U,동네힘센 송채윤,18,277,261,False,False,False,False,,3g9dP6zl6-ZS8jDybCvGOfPPg_bJeQC-yUvTFztuNjym
14,14,cde01d39-dceb-4c6e-913c-83d7ea3cd8cb,RANKED_SOLO_5x5,DIAMOND,II,t3nJ186HxgV6gmKk34UV9JhNVCMPdaiCFUPo47oa9dYXkR8,모스트안하면박음,0,253,252,False,False,False,False,,PqZdDZ5oxMocGTnUmHzMFVWYIEDSlsk_R-XM_V-br4Fv
15,15,d0cd001b-a6d2-49d0-948a-0a043c98def1,RANKED_SOLO_5x5,DIAMOND,II,r_ZOioCNgrd1oMEH1njGOdu1SilVLtWbwA9HwLco6JeTXR8,우즈마키 윤여준,14,48,29,False,False,False,False,,qVi1sei1SuixAi7dX2EPqfgO_LFjd8SDeI9HM_OSDA4u
16,16,cd3662ce-e4d4-46fb-963d-bb4c682a5b7b,RANKED_SOLO_5x5,DIAMOND,II,A8zYThRFe-c0S8-VFkV0fPYisFkx1a3gVrURBZZORGfgljE,Ulsan Sup,59,154,149,False,False,False,True,,zlfd3mUYnitCPJmZtqz1I2t09r5XWAGnIS6C_e8ooXfL
17,17,dc304d9e-33e3-4bed-b5ef-2f99a8396c0a,RANKED_SOLO_5x5,DIAMOND,II,rw8zAuv-vwzFDgcs0H_8CM5zfG4A42fYAMm1imHFudhXuL0,빠샤전용그랩,57,134,103,False,False,False,False,,-C-UZ3wBKR_Es-q6poUzlOxydV2m3yAR960rG7BIRF8v
18,18,00b28222-e547-4e63-919a-2c7fe199509e,RANKED_SOLO_5x5,DIAMOND,II,3zterX7AumEDpbPpjkVn7CBDn6p5B0_Owu689lCBXWVYpqg,잘대자,75,66,60,False,False,False,False,,mddWV4FEewb6zT3Pr1F5TCHhYZQbcZRpZawgD4uWVqUn
19,19,aa091b6c-4f4f-416a-bcaf-b28d5ec2e352,RANKED_SOLO_5x5,DIAMOND,II,9_FhVCF8vYVDL-NHqfzcmr2jqjGtwjCCKJv1ZGXQ9_F6oSs,proteins,84,65,61,False,False,False,False,,kRQiWYcQct1GLfdkAvmmTQiMpE8sRuO8XrUKAq1-Guuo
20,20,9ad5e304-4e47-47d4-b09c-22a87f914fb1,RANKED_SOLO_5x5,DIAMOND,II,1pWhqyneu3QXoeLyBNpl1YWw_kR6jinuOQn3jTiDTTbPOJQ,하향된 페이커,100,379,384,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}",Cs-OsDB2IH1XQJbEPIbnceQrV5fjZnY7vT5DmieBQmUd
21,21,a6799108-9228-4f6c-819e-8e22fad85ec8,RANKED_SOLO_5x5,DIAMOND,II,ANpH_CaC4233mzGNUqeJujP-APPBBbrevCsBSHTb9-V4Ywc,대구교대 서포터,0,38,47,False,False,False,False,,5O9u-8QgX19NQyl-QrJURMXgiEiaR2HtxwjR5ha8qvOa
22,22,adc3d5df-6d1a-4a23-8ac9-1b072bc938fa,RANKED_SOLO_5x5,DIAMOND,II,zmqTDKf1XZoYuXG4RmK5HhhlIUme1EO4sECj7DfgYj1uZhs,김건후의 보물1호,61,254,214,False,False,False,False,,N7f_3sleIzGLgIQH_NFlGQ8bA16OuJVijr_q9aYmCUIO
