,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
71,71,1c1eaf22-c00d-4097-815e-846ca6ff9640,RANKED_SOLO_5x5,GOLD,III,SvJMg5I922PTgDTWcXuR0mZYNefqsJOC46UB8m_dptxCsSA,세젤예민쑤,0,10,8,False,False,False,False,,Y_MDNqlOU5yNV1wHKsPEamL8vIWYcoXsKw8kVf_1LEpC
72,72,9163d9b3-825a-465c-ab24-50e081ef4a43,RANKED_SOLO_5x5,GOLD,III,rAxCgWDV2HqZJABwjumnknqFxkj-pB_T9qlDZgyxhCF_ecc,찰진오느님,52,9,4,False,False,False,False,,el5r_I1fx7tyrXwa0j1cfX6CtQMWwL2ofvuc1WlZhZnE
73,73,707de33d-c752-459d-9ba5-965d659af59b,RANKED_SOLO_5x5,GOLD,III,tk8b2b-MdMCYj_BQKlFtpiGAoJa1MbAGpRF6p03hTljxMds,놀양진 수산시장,7,167,175,False,False,False,False,,rXeUZcbQczz3kDEpyKArsLp-HGGgWU_QK2p9UHMqN4my
74,74,4e9efa74-e6f5-4e57-b65c-536ffde6358b,RANKED_SOLO_5x5,GOLD,III,F0PVi4iP0Ts82w0aZfHQfPb9Xj-lpRjkWa5X9tLVWGjTr1A,DRX Moori,0,49,52,False,False,False,False,,oJy3v8p4mA6XGjgxLUDk93vOUKwS7o-5ubGNb4uGm10M
75,75,ed0b7b4f-e9af-45ca-89a2-2f9a468b5fab,RANKED_SOLO_5x5,GOLD,III,ZJQhWRnYwW73Dr5cWhMVxPY5Yt8vYLk20JMC_Ms1vSydSoQ,에코장인 임수빈,0,112,105,False,False,False,False,,wA7dmxkOIFO_-0_DC3ZUeQs0RJYJ5Opcw4IHREahGIF7
76,76,aa01be07-fd5d-43b1-8336-19f69f96837f,RANKED_SOLO_5x5,GOLD,III,ws6nQIo7YXoyKjCGU8kT2wS1KG3ssfCeNXml4ynyXd6MisA,롤은피시방에서만,72,41,40,False,False,False,False,,_di9aTQLJ81yz7fWPTqVCzZ465N-F6VuQsnrY0IhrcpA
77,77,befbb6d4-e5da-4a21-95c0-87fb27c48c80,RANKED_SOLO_5x5,GOLD,III,eCLEAs9yFUeyPfINyBgv8PPQnh2xkeoS8-EeRt38UL9oxRs, 너안에 나이따,38,134,126,False,False,False,False,,JqQb_2arMrmgMkQgupibRYe6HvQqRhXD72RWup2fvSt-
78,78,c2e56785-76e0-48ab-baf0-c410b3d1c6d1,RANKED_SOLO_5x5,GOLD,III,dJ3Lk7NovBVDFT4vRbNvKM0cDaiqSB_KiF4ekVLQ_oO_wrE,태어나서겜첨해봄,17,187,187,False,False,False,False,,gx04kQjv8zawYCvUk5HLE-yPWZFaRfhqS3pac6Fdjiuq
79,79,df0a55d1-e717-4c5c-ab7b-cb35076ae247,RANKED_SOLO_5x5,GOLD,III,21m2v7T8HnTRtSqlaXbB1JjwUjCklCZf3HgXrXCXcDiSGYI,재로만들어줌,20,75,72,False,False,False,False,,fY9ZkYYOoME1ISsws4R9cGnYqQXWjIzrT77xXL8jRmlF
80,80,62afb424-ab20-482b-ae5c-3fc6ff407eb4,RANKED_SOLO_5x5,GOLD,III,3ezF_ZzhUTAsukMfqtuprqH4CdBzmgWuoRr86YpUuMt_Wdw,아이디마케팅,0,231,235,False,False,False,False,,RI_Ft5vOYMx68E2e49CoP27IgH1uXV4i1tdNTwKUbXzU
81,81,cde15c49-a67a-4da6-8db0-dac62bebc947,RANKED_SOLO_5x5,GOLD,III,FiW3r0g8S6xwFi2U7UKQ4S4OyPOt6cjCPWw69ARPUqU2Id8,사계국화,40,48,46,False,False,False,False,,SQcyeD9JbRGe4u813AzU8CLY46rlaUcpx0Lb7Q2SfLsj
82,82,17d4d8b8-24da-448e-8318-fbb47618aa1a,RANKED_SOLO_5x5,GOLD,III,xCYrNxir-ButhmPvkSd1YymB0e5NxfB-f3dH4d_TwWxBfeU,치즈빙닭,0,133,130,False,False,False,False,,yfZgnq0jDe5oiUR1dsjsb1qjz92bD24CGDvsGMbZVtpZ
83,83,5fbf95ef-eb5c-4f50-8fca-4eea99fbdb38,RANKED_SOLO_5x5,GOLD,III,lHMIJEHImzHNnKLesGKgvpdnUnfm7VJ6CWX1FV0wbfUESnw,헬퍼 사세요,0,76,74,False,False,False,False,,DjBlWdFeU7s7MjkO9DX4WyQURfwn-TH0mQDp21ZZjnR-
84,84,9cb84c83-498b-402f-a9f7-e9de266759ec,RANKED_SOLO_5x5,GOLD,III,FJ-fX6K0h3D8Nr3jc8LRPcaPUay7OkumaG1VKjHnXmizd8g,마싯눈,69,195,193,False,False,False,False,,mC7SFqPGGvz8ZKnBu9JPpwVFXa-xaybBiGM3qmFkEL7s
85,85,249a6758-99f9-48f1-9a10-d7edb1e7deaf,RANKED_SOLO_5x5,GOLD,III,-yx1KnOdTRWwxEUXXqq_NMru_re2ckeWRgz5PdZUYEDo59M,행복생활가,31,99,107,False,False,False,False,,4e0WmZTNPwMbT3l2Nmlvg1RLhtqzrFBgjWD_2rouMrK5
86,86,dbaf5d93-f2f5-4882-b44e-04f06f2874bf,RANKED_SOLO_5x5,GOLD,III,PNRUGAZggkRxQkTo8WalD-sciRXqnx3zZeUl0l-HrRKa8Oo,가 불,37,77,59,False,False,False,False,,9TurViBGDbTcq9PE8UglN7BcnyvlSFnSlIeQkbOdIXMz
87,87,7e0a8371-2e51-4be3-9566-ed20fa11c690,RANKED_SOLO_5x5,GOLD,III,2Xf5JmF8FFumtSPX-U6pzEyxNuIb33m8Dlb9DOQIg63vO4k,동가당,22,65,56,False,False,False,False,,fpncku1Fb5Hl2Sr5sN8Yef8fYOM6eGLCkzORttWhNFh3
88,88,0fe31d77-0fb4-4a82-87c9-59b9c01c52e0,RANKED_SOLO_5x5,GOLD,III,RumZ0H21UdM2gvxg-aQd0zEH0bcGc7H8bADHiM5wcsTqwYA,장님늑대,22,52,45,False,False,False,False,,H5koNoiDRRw-l_KTe85Gvih4fjQ9mtTpVB8WlA4K-_BF
89,89,6a8a4c3c-fc10-466a-aaef-1ff788d1f227,RANKED_SOLO_5x5,GOLD,III,p6qduugyTuYkR0QDMfXPYMUEV0eQIcwPwTOy4HiXZvvf2_s,TF 브레인웨이브,0,10,7,False,False,False,False,,j-g0YayaPOcDQyM6Mk0A9mJGD8bAEbgYaVJnWa2W5O5R
90,90,ba7f0a4a-92f3-4ec0-8f9d-1d33b3c06ee4,RANKED_SOLO_5x5,GOLD,III,Y54frfvvyG0fTAmL2GXLUE6sa4CFMg_vkBsDCUz4YUK8wPY,The Videri,100,21,11,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'LWN'}",iMYg6iPIEoAxLjauhqSchHy1bnf2vSERzbxfRit122sT
91,91,23d497af-c6ee-437f-a21d-6fb0ade0d94f,RANKED_SOLO_5x5,GOLD,III,ihNwYWRLhP6kIXdX4OgV1aG4x0cx3scP0qqulkk664qrZvw,이지은 이지금,31,42,34,False,False,False,False,,yjVC3O9z4HbOguT2trZ2hsGoq1TX-OeeA3Gq387pxMRf
92,92,0e073c2d-4add-4fcc-b4f1-248243c8aef2,RANKED_SOLO_5x5,GOLD,III,UpaMxSiU12T7S_f27qwW7hyvbTN1nuRQ2zd0NnL7MEmPPt0,AIRMISS,31,43,51,False,False,False,False,,7AlUY1FUrYO4hGQGWYCvBAfQaln3MiQZr6J4M9nA9oga
93,93,0258f424-bc6d-47d5-b79c-769e8677c292,RANKED_SOLO_5x5,GOLD,III,NirT9uCFV5xpokEPwGSCxHXX672nzfrL0dLmRhN8N7FtrlI,narosic,0,49,46,False,False,False,True,,6YRGT-egHZFXFbDT73s-BzrqysmF12kTik14mS-R-ylM
94,94,3605d264-d92c-4685-9e6a-e09cfbc2263a,RANKED_SOLO_5x5,GOLD,III,6lvsy-KdQX0NASKAOruTnxAR4bIqBqv-Aa188p8vAvxQF1k,너구리총공격,57,147,155,False,False,False,False,,ZaKIU-SAcVPHlj0CbFvscKF-Ux4oA2gEboG9-GRCYWzt
95,95,b9ab5d3a-2444-4ec4-829f-9b11e5f9c294,RANKED_SOLO_5x5,GOLD,III,jJfiV4yIll5B17UyOBmHiNJbZz36w__bpR-fKEeKDG0GW0I,노채팅,0,14,17,False,False,False,False,,-7IiUPS23RjamIUolcHv9_II3NdjGC9gbdIche-qWb-H
96,96,8dd8baee-2738-447e-aaf2-9a3e631904bf,RANKED_SOLO_5x5,GOLD,III,E-7Tqmh73ID2tO_SK8cxhxXP2vtqeVMFG8yeLHZqFxVBOGc,자크마스타,35,84,87,False,False,False,False,,uFpV9CW6dDd7ajC1nSs5ZmJ0eLNCldFy36UXXY2xF-fC
