,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
159,159,4bc2384f-b8c2-4cff-97d6-648b669001bb,RANKED_SOLO_5x5,DIAMOND,I,7qepo56VmXah5QMonjwkVwGWYnFmGm4EZEDBy3Avj_dM-Q,그린베레모,71,573,534,False,False,False,False,,D79xMZCfaHrAxSM8fxT077dtclgMtW9eBqFmgDJsp4o
160,160,de52f7c2-65bf-4f6b-9fa9-6cea9ba79e07,RANKED_SOLO_5x5,DIAMOND,I,U847-ynSdEkr59N7OSMuOYgHtKmYvnsdLqL1zDNJzgTARL0,조 까 삼,64,223,198,False,False,False,True,,DQUrEJHhIYa2cfJw1PK7Kl-jb6K6PEgNtOlMhJllhh1n
161,161,90ef3521-3fe0-4fe3-b7ff-809df107fc4a,RANKED_SOLO_5x5,DIAMOND,I,X4C7n4pXrKrJvgLzsPxFJ3y42lQSQxZn-gzWT88tSedDQg,코로나,67,16,6,False,False,False,True,,XrxFhDrmoQneHW_4jBwD3r0a-iFLaG3hxZvO7RCa0A4
162,162,4016cab7-c050-4d47-8396-23052f705060,RANKED_SOLO_5x5,DIAMOND,I,_zhraa9AEHxHe8w1Y12b9tiU93ptIlxHUEyOp9tBx_yWpqI,재 랄,36,454,448,False,False,False,False,,IAqNcMK0HvZxfUvUxiNIRRx0JedgZxEC6GC_NVYjYYIl
163,163,5f4ae6d6-caf9-441e-a07c-71ea899a0934,RANKED_SOLO_5x5,DIAMOND,I,bGF9lNmFHNKlkTzZ9r_wNeqei2hpvzPM2u2E21gms_BBFlo,펭구의 밤문화,56,39,28,False,False,False,False,,hpFT6OCq-S6fjuoTSwXHrMqR9FZJrgyXX4dAhjRbi2Cx
164,164,f4f2fe99-5dae-494c-9205-0b51212befc2,RANKED_SOLO_5x5,DIAMOND,I,n0gG_sz25XdGEJJSoBOtUmC_YkRdmY6RPjztgaMhvbPyVcs,OwO lol OwO,0,229,212,False,False,False,False,,Lh55yZqLS7FhN74buYb3S2IYaEfiwVAtJtRl1YXDldTM
165,165,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,I,c-BPW1BrjyjHSGpnO42vBXe_j2huif8vd2dQk-QdHBmxqM0,Valkyrle,91,18,4,False,False,False,False,,Jdbu8QwcqNSapcCIPtt-x3quC2wWDBfBbHHRKtwmGk3B
166,166,a70f356d-8d6d-4efa-b5e4-7dbd2d802be2,RANKED_SOLO_5x5,DIAMOND,I,qZ1yd2kGWMiQMWhgaDkiyNWd6vyayatd8sWroBmNgU5Pv-o,울릉도진돗개,17,146,134,False,False,False,False,,Nhm-Pj-7JmD2FfFenB1z7vSotrtsM6V6f0Ydm1iNtUys
167,167,3dfbc1b9-c859-44cf-b089-c4718321f3ea,RANKED_SOLO_5x5,DIAMOND,I,6iwC9YkuvIuX4aDatGU56Lj_-vaI5R7zGOn1zuxxlHsz91U,1 Z 3 4 5,32,152,124,False,False,False,True,,frTTtoWd5BOkeFi1fNEMKKzVzSjeMeb7Z8wpNJNNgqYS
168,168,0af3e117-4756-45c5-8205-9a6464531566,RANKED_SOLO_5x5,DIAMOND,I,I_Sh6ELr0OJWlT7iY3EugIV2gRkRuZJwIGxlWOy4Axa1Lg,학생 틀니 돌려줘,90,506,507,False,False,False,True,,_qi_s1IKfnmwhDz_Z8ux2yxhqKm7Xa3mRcneARzRgh0
