,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
154,154,a5564b6f-ca35-4b7d-b5af-188d3ba56b1d,RANKED_SOLO_5x5,GOLD,II,aQjthfpsBfzn2sXKvLS8pSkvlIOd3d22oSdV9WjNqXrjI3o,플레시디엄,90,9,7,False,False,False,True,,8dwiC4ajS5wOBE5q5HedtgnvH7xbI_mq5SYju4NpC5-k
155,155,1c4848d0-fa14-4d4c-87f7-11dd387b932b,RANKED_SOLO_5x5,GOLD,II,zyZRaYvfz3-kWkbhuczqKhOCZkaVaKAihgfEHorh_0vDdRM,으 차,46,32,6,False,False,False,False,,9rSiH4S3F4CFyHCjeTc52xTWdPpnVMJ-Gy2dZQvjkFSu
156,156,9e29a192-6c12-4dba-a617-bde03b98f9d3,RANKED_SOLO_5x5,GOLD,II,YWyQlgPcRutn-Oi7oMhcptZQ-9q5VIrN3smCr8Jaa9C3a6U,벤 중,5,18,28,False,False,False,False,,VZ1rtplHIZrHqPBkhWdMAHG7uSHYaMInsd7GmTf0YRlA
157,157,60ba1683-3db9-4064-819c-94d773f5672a,RANKED_SOLO_5x5,GOLD,II,yn9dQosCGMUTsYb4QsM2TkySSYdjIWHIlYv3BdvbJ3bt1nk,강밍싱,18,100,90,False,False,False,False,,ZosZy0NaqDgyYuNNu0HjDrs-49uAB4WH8s665pHdLVVt
158,158,8133c926-982e-41ec-a13d-2332cc66aa2a,RANKED_SOLO_5x5,GOLD,II,OTFgx525VayvrjXP63EWKBI0_7QRvdlgqP3tFEP7qSbqC9g,대전사는정혁모,45,48,45,False,False,False,False,,IAcyJxYBzH9PhmbLI_dbXukOEifm8GQqDtidBOwnAoYh
159,159,dfa55e53-10a5-4395-b1c4-aa140aa911a1,RANKED_SOLO_5x5,GOLD,II,m6cG_5jBvdJE_ZG94tTLU_WKmk81sEmTQh-9KYjFVi8PWak,현  격,58,171,154,False,False,False,False,,4TuPz3oKCxUYuG1co3XWEw5sV8oWfGB0eaVkAR_GR99G
160,160,0a497383-ef2d-4c5e-8f5e-4596281924a6,RANKED_SOLO_5x5,GOLD,II,iOR094jRYpfOCIEJQ-1UY6OA0XLF0xMmdoSE2CeT7mwT764,할매관절강타,100,45,23,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}",QKG8TRASQk8wE80JTNvsRIyf6vgVRxXFWMFL6Mbil73t
161,161,97370e81-605a-4f22-8fb1-4381d2bb30b7,RANKED_SOLO_5x5,GOLD,II,A1twHlPRFC25oq332JKnSgJo3PD4wcyJnyQayyqanTngwWA,똥 마,52,113,98,False,False,False,False,,RaSRFpoyG9dmcV3VPN4bXQNCAfedlSjT8xjWQz1jXro6
162,162,c6a78ac2-9c3e-48e1-8a65-bf7edbf7a8d4,RANKED_SOLO_5x5,GOLD,II,PHOqpYKXMZAZDVxk6UGcUFwimrGzlDKFln6ufKqU51s1Lqw,디호곤듀,0,50,53,False,False,False,False,,bwK30q6DfgHMT7IKtsIKdGXP6F8pkKkUXuueO193-8Om
163,163,adbd9672-1927-4924-bb68-0f25d782ebee,RANKED_SOLO_5x5,GOLD,II,MwTF2gLxju2L1miH4AuVdN3DX4uZQJZt1J5GYOeplsY8Ljw,고댕쓰,83,126,131,False,False,False,False,,w7eAqSuMugwT1Sf3DkeLBXxF4mPRxlRDx9n91M-mX4Ky
